shunt,1
torsion,0
healing,1
isointense,0
focal,0
foreign_body,0
invasion,0
carcinoid_tumor,0
retinoblastoma,0
hygroma,0
bursitis,0
circumscribed,0
fibrosarcoma,3
nerve_root,0
valvular_heart_disease,0
osteogenesis_imperfecta,0
vault_of_nasopharynx,0
floor,1
acroosteolysis,0
extension,2
absent,0
diminished,0
lunate,0
cementoma,0
chest_wall,3
thumb,0
rhabdomyolysis,0
sonography,0
cysticercosis,0
lymphoid_tissue,0
osteoblastoma,0
partial_anomalous_pulmonary_venous_connection,0
pituitary_macroadenoma,0
ewing_sarcoma,12
prostate,0
diaphragmatic_rupture,0
coronal,0
subependymal_giant_cell_astrocytoma,0
posterior_urethral_valve,0
inflammatory_bowel_disease,0
patent_ductus_arteriosus,0
pseudoaneurysm,0
medulloblastoma,0
unilateral,1
asymmetry,0
sickle_cell_disease,1
bowed,0
abscess,13
duodenitis,0
biliary,0
pseudocyst,0
pulmonary_artery,0
acl_tear,0
paraovarian,0
avulsion,0
echo_planar,2
vertebra,0
hydrops,0
ultrasonography,0
thick,0
spondylitis,0
fourth_ventricle,0
sprain,0
goiter,1
transverse_colon,0
metabolism,0
ventricular_septal_defect,0
ollier_disease,0
nodular,0
achondroplasia,0
vessel,0
bone_cyst,1
cystic_partially_differentiated_nephroblastoma,0
talus,0
cellulitis,0
coarctation,0
protein,0
bile_duct,0
dorsal,0
tonsillitis,0
lower_extremities,0
malrotation,0
colloid_cyst,0
neurenteric_cyst,0
pheochromocytoma,4
narrow,0
congenital_diaphragmatic_hernia,0
osteolysis,0
incarcerated_hernia,0
spinal_cord,0
fused,0
anterior,1
cardiomyopathy,0
vagina,0
avascular,0
dermoid,0
ventricular_septum,0
hypovascular,0
fibrous_dysplasia,0
synovial_osteochondromatosis,0
phytobezoar,0
angiosarcoma,1
morphology,1
left_ventricle,0
parotid_gland,3
hypodense,2
acute,0
tumoral_calcinosis,0
diastrophic_dysplasia,0
right_lung,0
aneurysm,0
common_bile_duct,0
border,0
pseudocapsule,0
posterior,1
renal_vein,0
stricture,0
vascularity,0
irregular,2
chondromyxoid_fibroma,0
pilocytic_astrocytoma,1
complete,0
drainage,0
midgut,0
osteomalacia,0
hirschsprung_disease,0
sharp,0
typhlitis,0
residual,0
arteritis,0
infiltration,0
lymphadenitis,2
subluxation,0
patent,0
slipped_capital_femoral_epiphysis,0
renal_collecting_system,0
